portfolio_id,desk_id,office_id_OFF00001001,office_id_OFF00001002,pf_category_A,pf_category_B,pf_category_C,pf_category_D,sold,country_code_M,country_code_N,country_code_T,country_code_U,country_code_Z,euribor_rate,currency_CHF,currency_EUR,currency_GBP,currency_JPY,currency_USD,libor_rate,bought,indicator_code,type_A,type_B,type_C,type_D,type_E,type_F,type_H,hedge_value,status,return,df1,df2
PF00003724,DSK00003427,1,0,1,0,0,0,24079000,0,0,1,0,0,0.00933,0,0,0,0,1,1.677556818,24066271.62,0,1,0,0,0,0,0,0,1,0,0.01344,0,19
PF00003725,DSK00003428,1,0,1,0,0,0,28182000,0,0,1,0,0,0.00933,0,0,0,0,1,1.677556818,28150627.69,0,1,0,0,0,0,0,0,1,0,0.01416,0,36
PF00003727,DSK00003430,0,1,0,1,0,0,66011000,0,1,0,0,0,0.00933,0,0,1,0,0,1.739687727,66002772.26,0,0,0,1,0,0,0,0,1,0,0.0078,0,11
PF00003728,DSK00003431,0,1,0,1,0,0,118811000,0,0,1,0,0,0.00933,0,0,0,0,1,1.677556818,118704825.1,0,0,1,0,0,0,0,0,1,0,0.0138,0,32
PF00003729,DSK00003432,0,1,0,0,1,0,4.40E+07,1,0,0,0,0,0.00933,1,0,0,0,0,0.822006364,43983988.71,0,0,0,0,0,1,0,0,1,0,0.00561435,0,29
PF00003730,DSK00003433,0,1,0,0,1,0,38500000,1,0,0,0,0,0.00933,1,0,0,0,0,0.822006364,38485081.25,0,0,0,0,0,1,0,0,1,0,0.0054,0,32
PF00003731,DSK00003434,0,1,0,0,1,0,1.10E+08,1,0,0,0,0,0.00933,1,0,0,0,0,0.822006364,109899900,0,0,0,0,0,1,0,0,1,0,0.00624,0,64
PF00003732,DSK00003435,0,1,0,0,1,0,5.50E+07,1,0,0,0,0,0.00933,1,0,0,0,0,0.822006364,54990909.72,0,0,0,0,0,1,0,0,1,0,0.0042,0,18
PF00003735,DSK00003438,0,1,0,0,1,0,3.30E+07,1,0,0,0,0,0.00933,1,0,0,0,0,0.822006364,32986800,0,0,0,0,0,1,0,0,1,0,0.0054,0,33
PF00003736,DSK00003439,0,1,0,0,1,0,5.50E+07,1,0,0,0,0,0.00933,1,0,0,0,0,0.822006364,54981055.56,0,0,0,0,0,1,0,0,1,0,0.0048,0,32
PF00003737,DSK00003440,0,1,0,0,1,0,119977000,1,0,0,0,0,0.00933,1,0,0,0,0,0.822006364,119970001.3,0,0,0,0,0,1,0,0,1,0,0.0036,0,8
PF00003739,DSK00003442,0,1,0,1,0,0,6.60E+07,0,0,1,0,0,0.00933,0,0,0,0,1,1.677556818,65936408,0,0,1,0,0,0,0,0,1,0,0.01344,0,35
PF00003741,DSK00003444,0,1,0,0,1,0,3.30E+07,1,0,0,0,0,0.00933,1,0,0,0,0,0.822006364,32988633.33,0,0,0,0,0,1,0,0,1,0,0.0048,0,31
PF00003743,DSK00003365,0,1,0,1,0,0,24077742.65,0,1,0,0,0,0.00933,0,0,1,0,0,1.739687727,24060932.95,0,0,0,1,0,0,0,0,1,0,0.0102,0,4
PF00003744,DSK00003446,0,1,0,1,0,0,19922257.36,0,1,0,0,0,0.00933,0,0,1,0,0,1.739687727,19908348.78,0,0,0,1,0,0,0,0,1,0,0.011333334,0,1
PF00003745,DSK00003447,0,1,0,1,0,0,19922257.36,0,1,0,0,0,0.00933,0,0,1,0,0,1.739687727,19908348.78,0,0,0,1,0,0,0,0,0,0,0.101999988,0,4
PF00003746,DSK00003448,0,1,0,0,1,0,5.50E+07,1,0,0,0,0,0.00933,1,0,0,0,0,0.822006364,54952638.89,0,0,0,0,0,1,0,0,1,0,0.006,0,62
PF00003747,DSK00003449,1,0,1,0,0,0,52459000,0,0,1,0,0,0.00933,0,0,0,0,1,1.677556818,52457615.7,0,1,0,0,0,0,0,0,1,0,0.0114,0,1
PF00003750,DSK00003451,0,1,0,0,1,0,37988167.28,1,0,0,0,0,0.00933,1,0,0,0,0,0.822006364,37975346.27,0,0,0,0,0,1,0,0,1,0,0.007673689,0,20
PF00003752,DSK00003453,0,1,0,0,1,0,71500000,1,0,0,0,0,0.00933,1,0,0,0,0,0.822006364,71439423.61,0,0,0,0,0,1,0,0,1,0,0.006,0,62
PF00003753,DSK00003454,0,1,0,1,0,0,66011000,0,1,0,0,0,0.00933,0,0,1,0,0,1.739687727,66002772.26,0,0,0,1,0,0,0,0,1,0,0.0078,0,11
PF00003757,DSK00003458,0,1,0,0,1,0,108361000,1,0,0,0,0,0.00933,1,0,0,0,0,0.822006364,108354046.8,0,0,0,0,0,1,0,0,1,0,0.00396,0,8
PF00003760,DSK00003461,1,0,1,0,0,0,50699000,0,0,1,0,0,0.00933,0,0,0,0,1,1.677556818,50697704.39,0,1,0,0,0,0,0,0,1,0,0.01104,0,1
PF00003761,DSK00003462,0,1,0,0,1,0,68684000,1,0,0,0,0,0.00933,1,0,0,0,0,0.822006364,68658243.5,0,0,0,0,0,1,0,0,1,0,0.00675,0,3
PF00003762,DSK00003463,0,1,0,0,1,0,62722000,1,0,0,0,0,0.00933,1,0,0,0,0,0.822006364,62700395.76,0,0,0,0,0,1,0,0,1,0,0.0048,0,31
PF00003763,DSK00003464,1,0,1,0,0,0,38280000,0,0,1,0,0,0.00933,0,0,0,0,1,1.677556818,38279043.02,0,1,0,0,0,0,0,0,1,0,0.0108,0,1
PF00003768,DSK00003469,1,0,1,0,0,0,4.40E+07,0,0,1,0,0,0.00933,0,0,0,0,1,1.677556818,43962094.9,0,1,0,0,0,0,0,0,1,0,0.01164,0,32
PF00003769,DSK00003470,1,0,1,0,0,0,13915000,0,0,1,0,0,0.00933,0,0,0,0,1,1.677556818,13904583.15,0,1,0,0,0,0,0,0,1,0,0.01044,0,35
PF00003770,DSK00003470,0,1,0,1,0,0,11264000,0,1,0,0,0,0.00933,0,0,1,0,0,1.739687727,11256829.55,0,0,0,1,0,0,0,0,1,0,0.009,0,35
PF00003771,DSK00003471,0,1,0,1,0,0,66011000,0,1,0,0,0,0.00933,0,0,1,0,0,1.739687727,66002139.44,0,0,0,1,0,0,0,0,1,0,0.0084,0,11
PF00003773,DSK00003473,0,1,0,0,1,0,14547582.29,1,0,0,0,0,0.00933,1,0,0,0,0,0.822006364,14535750.26,0,0,0,0,0,1,0,0,1,0,0.00576,0,61
PF00003774,DSK00003474,0,1,0,0,1,0,5.50E+07,1,0,0,0,0,0.00933,1,0,0,0,0,0.822006364,54955266.67,0,0,0,0,0,1,0,0,1,0,0.00576,0,61
PF00003775,DSK00003475,0,1,0,0,1,0,127534000,1,0,0,0,0,0.00933,1,0,0,0,0,0.822006364,127521600.9,0,0,0,0,0,1,0,0,1,0,0.0042,0,10
PF00003777,DSK00003477,0,1,0,1,0,0,115500000,0,0,1,0,0,0.00933,0,0,0,0,1,1.677556818,115417508.5,0,0,1,0,0,0,0,0,1,0,0.00996,0,35
PF00003778,DSK00003477,0,1,0,0,1,0,17765000,1,0,0,0,0,0.00933,1,0,0,0,0,0.822006364,17759186.9,0,0,0,0,0,1,0,0,1,0,0.00456,0,35
PF00003780,DSK00003478,0,1,0,0,1,0,16500000,1,0,0,0,0,0.00933,1,0,0,0,0,0.822006364,16497882.5,0,0,0,0,0,1,0,0,1,0,0.00396,0,14
PF00003781,DSK00003479,0,1,0,0,1,0,5.50E+07,1,0,0,0,0,0.00933,1,0,0,0,0,0.822006364,54981666.67,0,0,0,0,0,1,0,0,1,0,0.0048,0,30
PF00003782,DSK00003480,0,1,0,0,1,0,5.50E+07,1,0,0,0,0,0.00933,1,0,0,0,0,0.822006364,54981666.67,0,0,0,0,0,1,0,0,1,0,0.0048,0,30
PF00003783,DSK00003481,1,0,1,0,0,0,33264000,0,0,1,0,0,0.00933,0,0,0,0,1,1.677556818,33263584.21,0,1,0,0,0,0,0,0,1,0,0.0054,0,1
PF00003785,DSK00003483,0,1,0,0,1,0,2.20E+07,1,0,0,0,0,0.00933,1,0,0,0,0,0.822006364,21984856.67,0,0,0,0,0,1,0,0,1,0,0.00504,0,59
PF00003786,DSK00003484,1,0,1,0,0,0,46805000,0,0,1,0,0,0.00933,0,0,0,0,1,1.677556818,46804388.94,0,1,0,0,0,0,0,0,1,0,0.00564,0,1
PF00003787,DSK00003485,0,1,0,1,0,0,13200000,0,1,0,0,0,0.0074,0,0,1,0,0,1.534126087,13191868.03,0,0,0,1,0,0,0,0,1,0,0.009,0,30
PF00003788,DSK00003486,1,0,0,0,1,0,71500000,1,0,0,0,0,0.0074,1,0,0,0,0,0.790398261,71475094.17,0,0,0,0,0,1,0,0,1,0,0.00456,0,33
PF00003789,DSK00003487,1,0,1,0,0,0,45056000,0,0,1,0,0,0.0074,0,0,0,0,1,1.499946087,45055361.72,0,1,0,0,0,0,0,0,1,0,0.00612,0,1
PF00003790,DSK00003488,0,1,0,0,1,0,1.10E+08,1,0,0,0,0,0.0074,1,0,0,0,0,0.790398261,109962844.4,0,0,0,0,0,1,0,0,1,0,0.00456,0,32
PF00003792,DSK00003490,1,0,1,0,0,0,46552000,0,0,1,0,0,0.0074,0,0,0,0,1,1.499946087,46551418.11,0,1,0,0,0,0,0,0,1,0,0.0054,0,1
PF00003793,DSK00003491,0,1,0,1,0,0,4.40E+07,0,0,1,0,0,0.0074,0,0,0,0,1,1.499946087,43968574.68,0,0,1,0,0,0,0,0,1,0,0.00996,0,31
PF00003794,DSK00003493,1,0,1,0,0,0,185735000,0,0,1,0,0,0.0074,0,0,0,0,1,1.499946087,185611929,0,1,0,0,0,0,0,0,1,0,0.00924,0,35
PF00003795,DSK00003492,1,0,1,0,0,0,46002000,0,0,1,0,0,0.0074,0,0,0,0,1,1.499946087,46000274.99,0,1,0,0,0,0,0,0,1,0,0.0054,0,3
PF00003796,DSK00003494,0,1,0,0,1,0,12952417.71,1,0,0,0,0,0.0074,1,0,0,0,0,0.790398261,12941883.08,0,0,0,0,0,1,0,0,1,0,0.035136,0,3
PF00003798,DSK00003496,0,1,0,0,1,0,12952417.71,1,0,0,0,0,0.0074,1,0,0,0,0,0.790398261,12941883.08,0,0,0,0,0,1,0,0,1,0,0.006889412,0,54
PF00003800,DSK00003498,0,1,0,0,1,0,112167000,1,0,0,0,0,0.0074,1,0,0,0,0,0.790398261,112162638,0,0,0,0,0,1,0,0,1,0,0.0042,0,4
PF00003801,DSK00003499,0,1,0,0,1,0,7.70E+07,1,0,0,0,0,0.0074,1,0,0,0,0,0.790398261,76942506.67,0,0,0,0,0,1,0,0,1,0,0.00504,0,64
PF00003802,DSK00003500,0,1,0,1,0,0,52800000,0,1,0,0,0,0.0074,0,0,1,0,0,1.534126087,52766388.53,0,0,0,1,0,0,0,0,1,0,0.009,0,31
PF00003804,DSK00003502,0,1,0,0,1,0,5.50E+07,1,0,0,0,0,0.0074,1,0,0,0,0,0.790398261,54958291.67,0,0,0,0,0,1,0,0,1,0,0.00504,0,65
PF00003805,DSK00003503,0,1,0,1,0,0,1.10E+07,1,0,0,0,0,0.0074,1,0,0,0,0,0.790398261,10996401.73,0,0,0,0,1,0,0,0,1,0,0.00456,0,31
PF00003806,DSK00003497,1,0,1,0,0,0,39083000,0,0,1,0,0,0.0074,0,0,0,0,1,1.499946087,39055791.13,0,1,0,0,0,0,0,0,1,0,0.00912,0,35
PF00003807,DSK00003497,0,1,0,1,0,0,61303000,0,1,0,0,0,0.0074,0,0,1,0,0,1.534126087,61261459.7,0,0,0,1,0,0,0,0,1,0,0.009,0,35
PF00003809,DSK00003505,1,0,1,0,0,0,5.50E+07,0,0,1,0,0,0.0074,0,0,0,0,1,1.499946087,54961710.01,0,1,0,0,0,0,0,0,1,0,0.00912,0,35
PF00003810,DSK00003497,1,0,1,0,0,0,70917000,0,0,1,0,0,0.0074,0,0,0,0,1,1.499946087,70867628.89,0,1,0,0,0,0,0,0,1,0,0.00912,0,35
PF00003811,DSK00003506,0,1,0,0,1,0,4.40E+07,1,0,0,0,0,0.0074,1,0,0,0,0,0.790398261,43967146.67,0,0,0,0,0,1,0,0,1,0,0.00504,0,64
PF00003812,DSK00003507,0,1,0,0,1,0,7.70E+07,1,0,0,0,0,0.0074,1,0,0,0,0,0.790398261,76942976.87,0,0,0,0,0,1,0,0,1,0,0.005078127,0,63
PF00003814,DSK00003509,1,0,1,0,0,0,27610000,0,0,1,0,0,0.0074,0,0,0,0,1,1.499946087,27609662.55,0,1,0,0,0,0,0,0,1,0,0.00528,0,1
PF00003815,DSK00003510,0,1,0,0,1,0,5.50E+07,1,0,0,0,0,0.0074,1,0,0,0,0,0.790398261,54960216.67,0,0,0,0,0,1,0,0,1,0,0.00504,0,62
PF00003816,DSK00003511,1,0,1,0,0,0,31702000,0,0,1,0,0,0.0074,0,0,0,0,1,1.499946087,31701559.7,0,1,0,0,0,0,0,0,1,0,0.006,0,1
PF00003817,DSK00003512,0,1,0,1,0,0,9295000,0,1,0,0,0,0.0074,0,0,1,0,0,1.534126087,9291970.563,0,0,0,1,0,0,0,0,1,0,0.0084,0,19
PF00003819,DSK00003514,0,1,0,0,1,0,3.30E+07,1,0,0,0,0,0.0074,1,0,0,0,0,0.790398261,32988853.33,0,0,0,0,0,1,0,0,1,0,0.00456,0,32
PF00003820,DSK00003515,0,1,0,1,0,0,5.50E+07,0,0,1,0,0,0.0074,0,0,0,0,1,1.499946087,54963723.94,0,0,1,0,0,0,0,0,1,0,0.00864,0,34
PF00003823,DSK00003518,1,0,1,0,0,0,44374000,0,0,1,0,0,0.0074,0,0,0,0,1,1.499946087,44373420.68,0,1,0,0,0,0,0,0,1,0,0.00564,0,1
PF00003824,DSK00003519,0,1,0,1,0,0,6.60E+07,0,1,0,0,0,0.0074,0,0,1,0,0,1.534126087,65957985.67,0,0,0,1,0,0,0,0,1,0,0.009,0,31
PF00003825,DSK00003520,1,0,1,0,0,0,46321000,0,0,1,0,0,0.0074,0,0,0,0,1,1.499946087,46319185.83,0,1,0,0,0,0,0,0,1,0,0.00564,0,3
PF00003826,DSK00003521,0,1,0,0,1,0,6.60E+07,1,0,0,0,0,0.0074,1,0,0,0,0,0.790398261,65921588.33,0,0,0,0,0,1,0,0,1,0,0.00564,0,91
PF00003827,DSK00003522,0,1,0,0,1,0,27500000,1,0,0,0,0,0.0074,1,0,0,0,0,0.790398261,27491001.39,0,0,0,0,0,1,0,0,1,0,0.00456,0,31
PF00003828,DSK00003523,0,1,0,0,1,0,4.40E+07,1,0,0,0,0,0.0074,1,0,0,0,0,0.790398261,43948300,0,0,0,0,0,1,0,0,1,0,0.00564,0,90
PF00003829,DSK00003524,0,1,0,0,1,0,1.10E+08,1,0,0,0,0,0.0074,1,0,0,0,0,0.790398261,109992513.9,0,0,0,0,0,1,0,0,1,0,0.0042,0,7
PF00003831,DSK00003525,1,0,1,0,0,0,90686482.57,0,0,1,0,0,0.0074,0,0,0,0,1,1.499946087,90604560.95,0,1,0,0,0,0,0,0,1,0,0.015023076,0,5
PF00003832,DSK00003526,0,1,0,0,1,0,4.40E+07,1,0,0,0,0,0.0074,1,0,0,0,0,0.790398261,43985137.78,0,0,0,0,0,1,0,0,1,0,0.00456,0,32
PF00003833,DSK00003527,0,1,0,0,1,0,2.20E+07,1,0,0,0,0,0.0074,1,0,0,0,0,0.790398261,21993265.56,0,0,0,0,0,1,0,0,1,0,0.00456,0,29
PF00003834,DSK00003528,0,1,0,0,1,0,38500000,1,0,0,0,0,0.0074,1,0,0,0,0,0.790398261,38453757.22,0,0,0,0,0,1,0,0,1,0,0.00564,0,92
PF00003835,DSK00003529,0,1,0,0,1,0,3.30E+07,1,0,0,0,0,0.0074,1,0,0,0,0,0.790398261,32962517.5,0,0,0,0,0,1,0,0,1,0,0.00564,0,87
PF00003839,DSK00003533,1,0,1,0,0,0,90686482.57,0,0,1,0,0,0.0074,0,0,0,0,1,1.499946087,90604560.95,0,1,0,0,0,0,0,0,1,0,0.07812,0,5
PF00003840,DSK00003534,1,0,1,0,0,0,24640000,0,0,1,0,0,0.0074,0,0,0,0,1,1.499946087,24639678.32,0,1,0,0,0,0,0,0,1,0,0.00564,0,1
PF00003841,DSK00003535,0,1,0,0,1,0,5.50E+07,1,0,0,0,0,0.0074,1,0,0,0,0,0.790398261,54938125,0,0,0,0,0,1,0,0,1,0,0.0054,0,90
PF00003842,DSK00003536,0,1,0,0,1,0,3.30E+07,1,0,0,0,0,0.0074,1,0,0,0,0,0.790398261,32988853.33,0,0,0,0,0,1,0,0,1,0,0.00456,0,32
PF00003843,DSK00003537,0,1,0,1,0,0,5.50E+07,0,0,1,0,0,0.0074,0,0,0,0,1,1.499946087,54970071.85,0,0,1,0,0,0,0,0,1,0,0.0084,0,29
PF00003845,DSK00003539,0,1,0,0,1,0,4460865.738,1,0,0,0,0,0.0074,1,0,0,0,0,0.790398261,4454025.744,0,0,0,0,0,1,0,0,1,0,0.012988235,0,1
PF00003847,DSK00003541,1,0,1,0,0,0,159500000,0,0,1,0,0,0.0074,0,0,0,0,1,1.499946087,159414447.6,0,1,0,0,0,0,0,0,1,0,0.00828,0,31
PF00003848,DSK00003542,0,1,0,1,0,0,3.30E+07,0,1,0,0,0,0.0074,0,0,1,0,0,1.534126087,32981656.78,0,0,0,1,0,0,0,0,1,0,0.0084,0,32
PF00003849,DSK00003543,0,1,0,1,0,0,2.20E+07,0,1,0,0,0,0.0074,0,0,1,0,0,1.534126087,21987771.18,0,0,0,1,0,0,0,0,1,0,0.0084,0,32
PF00003853,DSK00003546,1,0,1,0,0,0,36124000,0,0,1,0,0,0.0074,0,0,0,0,1,1.499946087,36122585.2,0,1,0,0,0,0,0,0,1,0,0.00564,0,3
PF00003854,DSK00003547,0,1,0,0,1,0,4460865.738,1,0,0,0,0,0.0074,1,0,0,0,0,0.790398261,4454025.744,0,0,0,0,0,1,0,0,1,0,0.016156098,0,41
PF00003856,DSK00003549,0,1,0,0,1,0,5.50E+07,1,0,0,0,0,0.0074,1,0,0,0,0,0.790398261,54983958.33,0,0,0,0,0,1,0,0,1,0,0.0042,0,30
PF00003858,DSK00003551,0,1,0,0,1,0,2.20E+07,1,0,0,0,0,0.0074,1,0,0,0,0,0.790398261,21993369.44,0,0,0,0,0,1,0,0,1,0,0.0042,0,31
PF00003859,DSK00003552,0,1,0,0,1,0,3.30E+07,1,0,0,0,0,0.0074,1,0,0,0,0,0.790398261,32990375,0,0,0,0,0,1,0,0,1,0,0.0042,0,30
PF00003860,DSK00003553,1,0,1,0,0,0,35167000,0,0,1,0,0,0.0074,0,0,0,0,1,1.499946087,35166550.65,0,1,0,0,0,0,0,0,1,0,0.00552,0,1
PF00003861,DSK00003554,1,0,1,0,0,0,35167000,0,0,1,0,0,0.0074,0,0,0,0,1,1.499946087,35166550.65,0,1,0,0,0,0,0,0,1,0,0.00552,0,1
PF00003862,DSK00003555,1,0,1,0,0,0,44704000,0,0,1,0,0,0.0074,0,0,0,0,1,1.499946087,44703416.37,0,1,0,0,0,0,0,0,1,0,0.00564,0,1
PF00003863,DSK00003556,0,1,0,0,1,0,3.30E+07,1,0,0,0,0,0.0074,1,0,0,0,0,0.790398261,32989412.5,0,0,0,0,0,1,0,0,1,0,0.0042,0,33
PF00003864,DSK00003557,0,1,0,0,1,0,1.43E+08,1,0,0,0,0,0.0074,1,0,0,0,0,0.790398261,142954120.8,0,0,0,0,0,1,0,0,1,0,0.0042,0,33
PF00003866,DSK00003559,1,0,1,0,0,0,10769000,0,0,1,0,0,0.0074,0,0,0,0,1,1.499946087,10766613.4,0,1,0,0,0,0,0,0,1,0,0.00684,0,18
PF00003867,DSK00003560,0,1,0,0,1,0,82500000,1,0,0,0,0,0.0074,1,0,0,0,0,0.790398261,82494706.25,0,0,0,0,0,1,0,0,1,0,0.00396,0,7
PF00003868,DSK00003560,0,1,0,0,1,0,85844000,1,0,0,0,0,0.0074,1,0,0,0,0,0.790398261,85838491.68,0,0,0,0,0,1,0,0,1,0,0.00396,0,7
PF00003869,DSK00003561,0,1,0,0,1,0,66022000,1,0,0,0,0,0.0074,1,0,0,0,0,0.790398261,66002101.7,0,0,0,0,0,1,0,0,1,0,0.0042,0,31
PF00003871,DSK00003562,0,1,0,0,1,0,16500000,1,0,0,0,0,0.0074,1,0,0,0,0,0.790398261,16497974.17,0,0,0,0,0,1,0,0,1,0,0.00408,0,13
PF00003874,DSK00003564,1,0,1,0,0,0,36410000,0,0,1,0,0,0.0074,0,0,0,0,1,1.499946087,36408604.34,0,1,0,0,0,0,0,0,1,0,0.00552,0,3
PF00003875,DSK00003565,0,1,0,1,0,0,66011000,0,1,0,0,0,0.0074,0,0,1,0,0,1.534126087,66002772.26,0,0,0,1,0,0,0,0,1,0,0.0078,0,10
PF00003876,DSK00003566,0,1,0,0,1,0,5.50E+07,1,0,0,0,0,0.0074,1,0,0,0,0,0.790398261,54983958.33,0,0,0,0,0,1,0,0,1,0,0.018,0,3
PF00003877,DSK00003567,0,1,0,0,1,0,5.50E+07,1,0,0,0,0,0.0074,1,0,0,0,0,0.790398261,54983958.33,0,0,0,0,0,1,0,0,1,0,0.005478261,0,23
PF00003879,DSK00003569,0,1,0,0,1,0,38500000,1,0,0,0,0,0.0074,1,0,0,0,0,0.790398261,38458152.64,0,0,0,0,0,1,0,0,1,0,0.00516,0,91
PF00003881,DSK00003571,1,0,1,0,0,0,20911000,0,0,1,0,0,0.0074,0,0,0,0,1,1.499946087,20899551.69,0,1,0,0,0,0,0,0,1,0,0.00816,0,31
PF00003882,DSK00003572,0,1,0,0,1,0,1.10E+08,1,0,0,0,0,0.0074,1,0,0,0,0,0.790398261,109966847.2,0,0,0,0,0,1,0,0,1,0,0.0042,0,31
PF00003884,DSK00003574,0,1,0,0,1,0,5.50E+07,1,0,0,0,0,0.0074,1,0,0,0,0,0.790398261,54981819.44,0,0,0,0,0,1,0,0,1,0,0.0042,0,34
PF00003885,DSK00003575,0,1,0,0,1,0,16500000,1,0,0,0,0,0.0074,1,0,0,0,0,0.790398261,16496791.67,0,0,0,0,0,1,0,0,1,0,0.0042,0,20
PF00003887,DSK00003577,1,0,1,0,0,0,54681000,0,0,1,0,0,0.0074,0,0,0,0,1,1.499946087,54680316.5,0,1,0,0,0,0,0,0,1,0,0.0054,0,1
PF00003890,DSK00003578,0,1,0,0,1,0,4.40E+07,1,0,0,0,0,0.0074,1,0,0,0,0,0.790398261,43988022.22,0,0,0,0,0,1,0,0,1,0,0.0042,0,30
PF00003891,DSK00003578,0,1,0,0,1,0,27500000,1,0,0,0,0,0.0074,1,0,0,0,0,0.790398261,27492513.89,0,0,0,0,0,1,0,0,1,0,0.0042,0,30
PF00003892,DSK00003579,1,0,1,0,0,0,54681000,0,0,1,0,0,0.0074,0,0,0,0,1,1.499946087,54680316.5,0,1,0,0,0,0,0,0,1,0,0.0054,0,1
PF00003893,DSK00003580,0,1,0,1,0,0,13200000,0,1,0,0,0,0.0074,0,0,1,0,0,1.534126087,13196709.86,0,0,0,1,0,0,0,0,1,0,0.0078,0,15
PF00003894,DSK00003581,1,0,1,0,0,0,57508000,0,0,1,0,0,0.0074,0,0,0,0,1,1.499946087,57476866.7,0,1,0,0,0,0,0,0,1,0,0.0078,0,34
PF00003900,DSK00003587,0,1,0,0,1,0,8.80E+07,1,0,0,0,0,0.00526,1,0,0,0,0,0.72008,87975188.89,0,0,0,0,0,1,0,0,1,0,0.0042,0,29
PF00003897,DSK00003585,0,1,0,0,1,0,8.80E+07,1,0,0,0,0,0.0074,1,0,0,0,0,0.790398261,87994353.33,0,0,0,0,0,1,0,0,1,0,0.00396,0,7
PF00003901,DSK00003588,0,1,0,0,1,0,71500000,1,0,0,0,0,0.00526,1,0,0,0,0,0.72008,71479145.83,0,0,0,0,0,1,0,0,1,0,0.0042,0,30
PF00003903,DSK00003590,1,0,1,0,0,0,4.40E+07,0,0,1,0,0,0.00526,0,0,0,0,1,1.355328571,43975386,0,1,0,0,0,0,0,0,1,0,0.0078,0,31
PF00003906,DSK00003593,0,1,0,0,1,0,49500000,1,0,0,0,0,0.00526,1,0,0,0,0,0.72008,49467605,0,0,0,0,0,1,0,0,1,0,0.00456,0,62
PF00003907,DSK00003594,1,0,1,0,0,0,59488000,0,0,1,0,0,0.00526,0,0,0,0,1,1.355328571,59487256.41,0,1,0,0,0,0,0,0,1,0,0.0054,0,1
PF00003908,DSK00003595,1,0,1,0,0,0,188958000,0,0,1,0,0,0.00526,0,0,0,0,1,1.355328571,188852295.2,0,1,0,0,0,0,0,0,1,0,0.0078,0,33
PF00003909,DSK00003596,1,0,1,0,0,0,59488000,0,0,1,0,0,0.00526,0,0,0,0,1,1.355328571,59487256.41,0,1,0,0,0,0,0,0,1,0,0.0054,0,1
PF00003910,DSK00003597,0,1,0,0,1,0,4.40E+07,1,0,0,0,0,0.00526,1,0,0,0,0,0.72008,43995697.78,0,0,0,0,0,1,0,0,1,0,0.00384,0,12
PF00003911,DSK00003597,0,1,0,0,1,0,16500000,1,0,0,0,0,0.00526,1,0,0,0,0,0.72008,16498386.67,0,0,0,0,0,1,0,0,1,0,0.00384,0,12
PF00003912,DSK00003598,0,1,0,1,0,0,52800000,0,1,0,0,0,0.00526,0,0,1,0,0,1.248154762,52772746.13,0,0,0,1,0,0,0,0,1,0,0.0078,0,29
PF00003914,DSK00003600,1,0,1,0,0,0,8.80E+07,0,0,1,0,0,0.00526,0,0,0,0,1,1.355328571,87955362.65,0,1,0,0,0,0,0,0,1,0,0.00756,0,33
PF00003915,DSK00003601,1,0,1,0,0,0,58256000,0,0,1,0,0,0.00526,0,0,0,0,1,1.355328571,58255271.81,0,1,0,0,0,0,0,0,1,0,0.0054,0,1
PF00003917,DSK00003603,0,1,0,0,1,0,9.90E+07,1,0,0,0,0,0.00526,1,0,0,0,0,0.72008,98994225,0,0,0,0,0,1,0,0,1,0,0.0036,0,8
PF00003920,DSK00003605,1,0,1,0,0,0,52085000,0,0,1,0,0,0.00526,0,0,0,0,1,1.355328571,52083090.29,0,1,0,0,0,0,0,0,1,0,0.00528,0,3
PF00003921,DSK00003606,0,1,0,1,0,0,82511000,0,1,0,0,0,0.00526,0,0,1,0,0,1.248154762,82500715.66,0,0,0,1,0,0,0,0,1,0,0.0078,0,10
PF00003922,DSK00003607,0,1,0,0,1,0,27500000,1,0,0,0,0,0.00526,1,0,0,0,0,0.72008,27482400,0,0,0,0,0,1,0,0,1,0,0.00432,0,64
PF00003923,DSK00003608,0,1,0,0,1,0,4.40E+07,1,0,0,0,0,0.00526,1,0,0,0,0,0.72008,43997433.33,0,0,0,0,0,1,0,0,1,0,0.0036,0,7
PF00003924,DSK00003609,0,1,0,0,1,0,3.30E+07,1,0,0,0,0,0.00526,1,0,0,0,0,0.72008,32991227.5,0,0,0,0,0,1,0,0,1,0,0.00396,0,29
PF00003925,DSK00003610,0,1,0,1,0,0,5.50E+07,0,0,1,0,0,0.00526,0,0,0,0,1,1.355328571,54973429.51,0,0,1,0,0,0,0,0,1,0,0.0072,0,31
PF00003926,DSK00003611,1,0,1,0,0,0,59785000,0,0,1,0,0,0.00526,0,0,0,0,1,1.355328571,59784252.7,0,1,0,0,0,0,0,0,1,0,0.0054,0,1
PF00003927,DSK00003612,0,1,0,0,1,0,7.70E+07,1,0,0,0,0,0.00526,1,0,0,0,0,0.72008,76976001.67,0,0,0,0,0,1,0,0,1,0,0.00396,0,35
PF00003928,DSK00003613,0,1,0,0,1,0,5.50E+07,1,0,0,0,0,0.00526,1,0,0,0,0,0.72008,54965350,0,0,0,0,0,1,0,0,1,0,0.00432,0,64
PF00003929,DSK00003614,0,1,0,1,0,0,55132000,0,0,1,0,0,0.00526,0,0,0,0,1,1.355328571,55106696.84,0,0,1,0,0,0,0,0,1,0,0.00684,-1,31
